Complaint_ID,Complaint_Text,Category,Severity,Date,Status
CF-163198,"garbage piling, in our locality",Waste-Water/Sewage,High,2025-03-20 05:33:38,Pending
CF-163199,"pressure low, in industrial zone",Water Supply,Low,2025-04-17 04:00:11,Pending
CF-163200,"voltage fluctuation, in industrial zone",Electricity,High,2024-11-10 08:12:24,Pending
CF-163201,"electric shock, in residential area",Electricity,High,2025-02-17 08:33:42,Pending
CF-163202,"recycling bin, near hospital",Waste-Water/Sewage,Low,2025-08-24 13:32:44,Closed
CF-163203,"waste segregation, near hospital",Waste-Water/Sewage,Low,2024-06-06 18:56:12,Closed
CF-163204,"pressure issue, in industrial zone",Water Supply,Low,2024-10-04 04:32:57,Pending
CF-163205,"pipeline repair, in residential area",Water Supply,Low,2024-12-11 21:29:01,Resolved
CF-163206,"sewage backup, in gated community, urgent attention required",Waste-Water/Sewage,High,2024-08-13 02:19:37,In Progress
CF-163207,"quality test, near hospital",Water Supply,Low,2025-03-18 10:44:29,Closed
CF-163208,"toilet overflow, near railway station",Waste-Water/Sewage,High,2024-09-23 14:22:15,Resolved
CF-163209,"power backup, near railway station",Electricity,Low,2025-05-01 22:39:23,Resolved
CF-163210,"cleaning schedule, in our locality",Waste-Water/Sewage,Low,2025-01-25 13:45:14,Closed
CF-163211,"collection missed, in our locality",Waste-Water/Sewage,Low,2025-08-31 14:10:48,Closed
CF-163212,"more bins, in residential area",Waste-Water/Sewage,Low,2025-05-10 13:29:58,Resolved
CF-163213,"medical issue, near bus stand",Water Supply,High,2024-08-19 07:06:19,Resolved
CF-163214,"bin replacement, in our locality",Waste-Water/Sewage,Low,2025-11-09 02:37:08,Resolved
CF-163215,"waste segregation, in residential area",Waste-Water/Sewage,Low,2025-12-12 09:57:43,Closed
CF-163216,"connection transfer, in industrial zone",Water Supply,Low,2024-02-24 07:56:18,Resolved
CF-163217,"brown water, in residential area, urgent attention required",Water Supply,High,2024-11-26 13:32:11,In Progress
CF-163218,"garbage heap, in old city",Waste-Water/Sewage,High,2024-07-16 05:28:28,Resolved
CF-163219,"bin replacement, near temple",Waste-Water/Sewage,Low,2025-11-07 14:55:32,Resolved
CF-163220,"tariff inquiry, in our locality",Water Supply,Low,2025-10-29 05:28:00,Pending
CF-163221,"tariff inquiry, near bus stand",Water Supply,Low,2025-11-22 03:55:00,Closed
CF-163222,"voltage problem, near temple",Electricity,Low,2024-09-24 23:12:17,Closed
CF-163223,"main leak, in old city",Water Supply,High,2024-04-02 15:30:20,Resolved
CF-163224,"street cleaning, near park",Waste-Water/Sewage,Low,2024-10-09 19:18:33,Closed
CF-163225,"bin repair, near hospital",Waste-Water/Sewage,Low,2025-08-01 14:01:05,Pending
CF-163226,"water logging, in apartment complex",Water Supply,High,2024-03-08 03:52:41,Resolved
CF-163227,"duplicate bill, in commercial area",Electricity,Low,2024-02-02 15:24:49,Pending
CF-163228,"awareness needed, in industrial zone",Waste-Water/Sewage,Low,2024-09-11 09:13:35,Closed
CF-163229,"water crisis, in our locality",Water Supply,High,2025-06-21 20:24:53,Pending
CF-163230,"connection transfer, in slum area",Water Supply,Low,2025-10-30 05:08:20,Pending
CF-163231,"waste segregation, near school",Waste-Water/Sewage,Low,2024-01-22 22:48:09,Closed
CF-163232,"disease risk, in market area",Waste-Water/Sewage,High,2025-09-19 07:21:20,Resolved
CF-163233,"waste accumulation, in commercial area",Waste-Water/Sewage,High,2024-12-21 08:10:19,Pending
CF-163234,"connection transfer, near park",Water Supply,Low,2025-04-30 01:11:55,Resolved
CF-163235,"brown water, near park, urgent attention required",Water Supply,High,2025-07-02 02:44:45,Resolved
CF-163236,"collection timing, in old city",Waste-Water/Sewage,Low,2025-12-12 17:13:00,Resolved
CF-163237,"pressure issue, in residential area",Water Supply,Low,2024-12-12 07:17:41,Resolved
CF-163238,"bin location, near park",Waste-Water/Sewage,Low,2024-09-14 10:35:31,Resolved
CF-163239,"pole down, in commercial area",Electricity,High,2024-09-14 12:22:31,In Progress
CF-163240,"pressure low, in industrial zone",Water Supply,Low,2024-05-19 07:47:18,Pending
CF-163241,"low voltage, in apartment complex",Electricity,Low,2024-10-08 00:28:34,Pending
CF-163242,"street cleaning, near school",Waste-Water/Sewage,Low,2024-12-19 17:05:22,Pending
CF-163243," contaminated supply, in residential area",Water Supply,High,2025-09-06 17:10:38,Pending
CF-163244,"water shortage, in slum area",Water Supply,High,2025-01-02 12:23:01,Resolved
CF-163245,"name change, in colony",Water Supply,Low,2024-06-25 15:41:19,Pending
CF-163246,"health hazard, in old city",Water Supply,High,2025-09-24 09:17:40,Pending
CF-163247,"bin location, in colony",Waste-Water/Sewage,Low,2024-06-13 07:51:44,Pending
CF-163248,"bin replacement, in slum area",Waste-Water/Sewage,Low,2025-10-18 14:59:54,Closed
CF-163249,"supply timing, in commercial area",Water Supply,Low,2025-01-05 03:22:28,Resolved
CF-163250,"garbage heap, in slum area, urgent attention required",Waste-Water/Sewage,High,2024-05-17 08:28:19,Resolved
CF-163251,"fire hazard, near railway station",Electricity,High,2025-07-20 09:11:57,In Progress
CF-163252," contaminated supply, in industrial zone",Water Supply,High,2024-06-06 19:12:04,In Progress
CF-163253,"tank overflow, near railway station",Water Supply,High,2024-10-13 07:13:38,In Progress
CF-163254,"low voltage, in apartment complex",Electricity,Low,2025-06-28 02:19:09,Resolved
CF-163255,"waste accumulation, near temple",Waste-Water/Sewage,High,2025-11-24 23:03:22,Resolved
CF-163256,"supply timing, near bus stand",Water Supply,Low,2025-10-04 05:53:13,Resolved
CF-163257,"load enhancement, near temple",Electricity,Low,2025-07-17 19:44:50,Resolved
CF-163258,"low voltage, in slum area",Electricity,Low,2024-07-04 04:04:44,Resolved
CF-163259,"drainage choke, in colony",Waste-Water/Sewage,High,2025-10-15 06:50:40,In Progress
CF-163260,"flickering lights, in market area",Electricity,Low,2025-02-05 21:53:57,Closed
CF-163261,"drain cleaning, in colony",Waste-Water/Sewage,Low,2025-03-08 18:38:41,Closed
CF-163262,"overflowing drain, in our locality",Waste-Water/Sewage,High,2025-12-01 03:13:56,Resolved
CF-163263,"dirty water, in market area",Water Supply,High,2024-10-20 16:30:48,Pending
CF-163264,"payment not reflected, near school",Electricity,Low,2024-03-30 21:22:43,Pending
CF-163265,"name change, in market area",Water Supply,Low,2025-07-20 20:51:33,Closed
CF-163266,"no power days, near temple",Electricity,High,2025-09-26 09:38:34,In Progress
CF-163267,"recycling bin, near school",Waste-Water/Sewage,Low,2025-08-09 04:33:13,Closed
CF-163268,"electric shock, in apartment complex",Electricity,High,2024-03-09 18:57:06,In Progress
CF-163269,"complete darkness, in neighborhood, urgent attention required",Electricity,High,2025-09-05 06:43:47,In Progress
CF-163270,"electric shock, in residential area",Electricity,High,2024-11-07 09:36:20,In Progress
CF-163271,"bin location, in residential area",Waste-Water/Sewage,Low,2025-05-13 13:20:17,Pending
CF-163272,"quality test, in neighborhood",Water Supply,Low,2025-12-27 04:52:48,Closed
CF-163273,"bill dispute, in apartment complex",Electricity,Low,2024-10-13 02:57:04,Pending
CF-163274,"pipeline repair, in industrial zone",Water Supply,Low,2025-12-31 11:09:14,Resolved
CF-163275,"bill dispute, in industrial zone",Electricity,Low,2024-03-23 11:10:59,Resolved
CF-163276,"garbage piling, near park",Waste-Water/Sewage,High,2025-01-24 20:47:49,In Progress
CF-163277,"overflowing gutter, in neighborhood, urgent attention required",Waste-Water/Sewage,High,2025-09-17 20:13:23,Resolved
CF-163278,"overflowing gutter, near park",Waste-Water/Sewage,High,2024-07-14 20:39:32,In Progress
CF-163279,"flickering lights, in industrial zone",Electricity,Low,2025-05-07 10:55:35,Pending
CF-163280,"power line down, in commercial area, urgent attention required",Electricity,High,2024-09-24 16:33:56,In Progress
CF-163281,"collection timing, near temple",Waste-Water/Sewage,Low,2024-07-13 19:05:42,Pending
CF-163282,"hospital water, in residential area",Water Supply,High,2024-01-15 17:49:33,Pending
CF-163283,"rodent infestation, near railway station",Waste-Water/Sewage,High,2025-11-26 21:07:36,Pending
CF-163284,"rodent infestation, in apartment complex",Waste-Water/Sewage,High,2024-12-06 12:36:26,In Progress
CF-163285,"collection frequency, near temple",Waste-Water/Sewage,Low,2024-10-13 17:03:00,Pending
CF-163286,"power fluctuation, in market area",Electricity,Low,2024-09-04 13:03:58,Closed
CF-163287,"new connection, in our locality",Water Supply,Low,2025-04-09 06:01:11,Resolved
CF-163288,"cleaning schedule, in commercial area",Waste-Water/Sewage,Low,2025-04-10 00:16:38,Pending
CF-163289,"pipeline broken, in slum area",Water Supply,High,2024-11-11 16:35:32,In Progress
CF-163290,"live wire, near temple, urgent attention required",Electricity,High,2024-01-16 07:12:10,Pending
CF-163291,"waste accumulation, in old city",Waste-Water/Sewage,High,2024-05-02 16:09:05,In Progress
CF-163292,"rodent infestation, near railway station",Waste-Water/Sewage,High,2024-08-10 18:42:09,Resolved
CF-163293,"cleaning schedule, in gated community",Waste-Water/Sewage,Low,2025-07-01 19:00:31,Resolved
CF-163294,"choked drain, in apartment complex",Waste-Water/Sewage,High,2025-08-24 14:20:10,In Progress
CF-163295,"emergency supply, in apartment complex",Water Supply,High,2024-11-29 00:54:08,Resolved
CF-163296,"overflowing drain, in industrial zone, urgent attention required",Waste-Water/Sewage,High,2024-12-21 19:38:24,Pending
CF-163297,"bad smell, in colony",Waste-Water/Sewage,High,2025-03-21 07:30:00,Pending
CF-163298,"choked drain, in market area",Waste-Water/Sewage,High,2024-04-04 02:41:52,Resolved
CF-163299,"health hazard, near school",Water Supply,High,2025-12-15 03:28:06,Pending
CF-163300,"toilet overflow, in gated community",Waste-Water/Sewage,High,2024-12-09 01:39:38,Pending
CF-163301,"inverter installation, near bus stand",Electricity,Low,2025-10-28 12:14:36,Closed
CF-163302,"pressure low, in apartment complex",Water Supply,Low,2025-07-21 09:25:33,Closed
CF-163303,"transformer failure, in old city",Electricity,High,2024-01-15 14:39:31,In Progress
CF-163304,"water logging, in slum area, urgent attention required",Water Supply,High,2025-07-10 03:59:26,In Progress
CF-163305,"fire hazard, near school",Electricity,High,2025-12-28 17:55:41,Resolved
CF-163306,"bin location, in our locality",Waste-Water/Sewage,Low,2025-01-06 09:18:28,Closed
CF-163307,"collection timing, in slum area",Waste-Water/Sewage,Low,2024-05-14 09:12:53,Closed
CF-163308,"recycling bin, in old city",Waste-Water/Sewage,Low,2024-06-12 05:09:02,Pending
CF-163309,"name change, in market area",Water Supply,Low,2025-05-18 17:06:03,Resolved
CF-163310,"power outage, near hospital",Electricity,High,2024-08-23 05:31:59,Resolved
CF-163311,"hospital water, in neighborhood",Water Supply,High,2024-11-02 02:16:03,Pending
CF-163312,"rodent infestation, in gated community, urgent attention required",Waste-Water/Sewage,High,2024-05-03 10:30:07,In Progress
CF-163313,"sewage leak, near railway station",Waste-Water/Sewage,High,2025-02-09 23:40:42,In Progress
CF-163314,"leakage minor, in our locality",Water Supply,Low,2025-05-09 21:25:38,Pending
CF-163315,"meter reading, near railway station",Electricity,Low,2025-04-26 22:51:41,Pending
CF-163316,"dangerous pole, near park",Electricity,High,2025-11-23 06:04:27,Pending
CF-163317,"tariff inquiry, in industrial zone",Water Supply,Low,2024-06-17 22:58:33,Resolved
CF-163318,"dirty water, in neighborhood",Water Supply,High,2025-01-23 19:13:47,In Progress
CF-163319,"meter reading, near bus stand",Water Supply,Low,2024-11-29 11:49:51,Pending
CF-163320,"power surge, near school, urgent attention required",Electricity,High,2025-01-09 17:49:34,Resolved
CF-163321,"name transfer, near temple",Electricity,Low,2024-02-11 06:19:20,Closed
CF-163322,"name transfer, in market area",Electricity,Low,2025-05-07 17:08:56,Resolved
CF-163323,"complete darkness, in apartment complex",Electricity,High,2025-10-28 14:12:18,Pending
CF-163324,"choked drain, in slum area",Waste-Water/Sewage,High,2024-04-24 22:16:10,Pending
CF-163325,"severe shortage, in commercial area",Water Supply,High,2025-04-16 12:13:49,In Progress
CF-163326,"live wire, in colony",Electricity,High,2024-08-31 07:30:29,Resolved
CF-163327,"live wire, near school",Electricity,High,2025-07-18 10:32:30,Resolved
CF-163328,"flooding, in neighborhood, urgent attention required",Water Supply,High,2024-01-30 18:47:06,Resolved
CF-163329,"cleaning schedule, in slum area",Waste-Water/Sewage,Low,2024-04-28 15:48:07,Resolved
CF-163330,"bin repair, in market area",Waste-Water/Sewage,Low,2024-01-20 05:09:43,Resolved
CF-163331,"waste accumulation, near hospital, urgent attention required",Waste-Water/Sewage,High,2024-06-28 11:22:05,In Progress
CF-163332,"drain cleaning, in apartment complex",Waste-Water/Sewage,Low,2025-05-26 06:32:28,Resolved
CF-163333,"manhole overflow, in commercial area",Waste-Water/Sewage,High,2025-12-13 12:06:43,In Progress
CF-163334,"hospital water, in slum area",Water Supply,High,2024-03-18 06:36:45,In Progress
CF-163335,"collection frequency, in old city",Waste-Water/Sewage,Low,2024-04-26 16:06:26,Pending
CF-163336,"street cleaning, in old city",Waste-Water/Sewage,Low,2024-07-11 21:20:02,Resolved
CF-163337,"repeated power cuts, near school, urgent attention required",Electricity,High,2024-06-07 08:40:42,In Progress
CF-163338,"garbage heap, in slum area",Waste-Water/Sewage,High,2025-09-06 13:25:43,Pending
CF-163339,"toilet overflow, in market area",Waste-Water/Sewage,High,2024-01-15 12:07:32,Resolved
CF-163340,"water logging, in colony, urgent attention required",Water Supply,High,2025-06-27 13:15:06,Resolved
CF-163341,"duplicate bill, in market area",Electricity,Low,2025-10-05 16:47:53,Resolved
CF-163342,"collection timing, near school",Waste-Water/Sewage,Low,2025-11-03 06:57:44,Resolved
CF-163343,"sewage stagnating, in residential area",Waste-Water/Sewage,High,2024-04-25 10:53:06,Resolved
CF-163344,"no water supply, in residential area",Water Supply,High,2024-02-14 22:32:39,Pending
CF-163345,"tariff inquiry, near hospital",Electricity,Low,2025-05-23 23:07:45,Closed
CF-163346,"blackout, near railway station",Electricity,High,2025-12-11 08:27:22,Pending
CF-163347,"rodent infestation, near bus stand",Waste-Water/Sewage,High,2025-01-01 14:59:36,Resolved
CF-163348,"no water days, in commercial area",Water Supply,High,2024-10-28 07:03:52,In Progress
CF-163349,"inverter installation, near railway station",Electricity,Low,2024-03-02 05:04:20,Resolved
CF-163350,"no water days, near hospital",Water Supply,High,2024-11-17 12:12:47,In Progress
CF-163351,"garbage collection, in old city",Waste-Water/Sewage,Low,2024-09-17 21:02:45,Closed
CF-163352,"new connection, in neighborhood",Electricity,Low,2024-02-15 18:39:41,Pending
CF-163353,"disease causing, near park",Water Supply,High,2025-11-30 20:21:30,Pending
CF-163354,"flooding, in gated community",Water Supply,High,2025-03-14 16:41:12,Pending
CF-163355,"collection frequency, in industrial zone",Waste-Water/Sewage,Low,2024-11-03 18:55:56,Closed
CF-163356,"wire Fallen, in slum area",Electricity,High,2024-09-04 22:16:58,Pending
CF-163357,"dirty water, in apartment complex",Water Supply,High,2025-12-30 21:44:57,In Progress
CF-163358,"meter reading, in old city",Electricity,Low,2024-01-01 04:43:09,Resolved
CF-163359," contaminated supply, in neighborhood",Water Supply,High,2024-10-31 20:44:13,In Progress
CF-163360,"disease causing, near hospital",Water Supply,High,2024-03-20 11:59:08,Pending
CF-163361,"meter reading, in apartment complex",Electricity,Low,2025-11-16 01:10:39,Resolved
CF-163362,"live wire, near park",Electricity,High,2024-07-24 10:02:42,Resolved
CF-163363,"collection frequency, in gated community",Waste-Water/Sewage,Low,2025-11-16 17:35:08,Resolved
CF-163364,"quality test, in old city",Water Supply,Low,2025-11-09 11:13:52,Closed
CF-163365,"flickering lights, in market area",Electricity,Low,2024-07-03 11:42:18,Closed
CF-163366,"fire hazard, in old city",Electricity,High,2025-04-08 17:23:34,Resolved
CF-163367,"garbage heap, near hospital",Waste-Water/Sewage,High,2024-05-08 14:28:32,In Progress
CF-163368,"pipeline burst, in old city, urgent attention required",Water Supply,High,2025-05-10 07:34:40,In Progress
CF-163369,"recycling bin, near park",Waste-Water/Sewage,Low,2025-06-11 11:10:26,Pending
CF-163370,"name change, near park",Water Supply,Low,2025-09-08 18:54:44,Resolved
CF-163371,"voltage problem, in our locality",Electricity,Low,2024-03-11 17:23:14,Pending
CF-163372,"manhole overflow, near temple, urgent attention required",Waste-Water/Sewage,High,2024-02-28 20:21:11,Pending
CF-163373,"disease risk, in slum area",Waste-Water/Sewage,High,2025-01-24 02:11:43,Resolved
CF-163374,"overflowing drain, near bus stand",Waste-Water/Sewage,High,2024-05-06 16:29:41,Resolved
CF-163375,"sewage backup, near hospital",Waste-Water/Sewage,High,2025-05-17 08:49:32,Resolved
CF-163376,"bin repair, near hospital",Waste-Water/Sewage,Low,2025-03-21 21:05:21,Closed
CF-163377,"main leak, near park",Water Supply,High,2024-02-07 00:37:29,Pending
CF-163378,"pressure low, near school",Water Supply,Low,2025-07-04 19:19:59,Pending
CF-163379,"transformer failure, in colony",Electricity,High,2024-01-01 05:36:25,Resolved
CF-163380,"voltage fluctuation, near bus stand",Electricity,High,2024-09-10 01:01:07,Pending
CF-163381,"pipeline burst, in neighborhood",Water Supply,High,2024-01-17 05:47:33,Pending
CF-163382,"bad smell, in our locality",Waste-Water/Sewage,High,2024-11-24 09:01:53,Resolved
CF-163383,"power outage, in old city, urgent attention required",Electricity,High,2025-10-02 20:45:12,In Progress
CF-163384,"collection frequency, near railway station",Waste-Water/Sewage,Low,2025-09-24 08:57:48,Closed
CF-163385,"pressure low, near temple",Water Supply,Low,2024-12-27 11:45:10,Pending
CF-163386,"power cut emergency, near railway station, urgent attention required",Electricity,High,2024-09-28 19:00:09,In Progress
CF-163387,"payment not reflected, in colony",Electricity,Low,2024-03-05 18:39:48,Pending
CF-163388,"bill correction, near bus stand",Electricity,Low,2025-11-06 00:56:05,Closed
CF-163389,"sewage overflow, in gated community",Waste-Water/Sewage,High,2024-11-29 06:24:29,Resolved
CF-163390,"new connection, in residential area",Water Supply,Low,2024-06-26 09:33:28,Pending
CF-163391,"pipeline repair, near temple",Water Supply,Low,2024-03-21 19:08:23,Resolved
CF-163392,"flickering lights, near railway station",Electricity,Low,2024-01-20 09:23:55,Closed
CF-163393,"payment not reflected, in commercial area",Electricity,Low,2024-08-25 21:49:48,Closed
CF-163394,"pipeline burst, in commercial area",Water Supply,High,2024-10-13 22:28:40,Resolved
CF-163395,"tariff inquiry, near hospital",Electricity,Low,2025-05-13 04:46:40,Resolved
CF-163396,"pipeline repair, in residential area",Water Supply,Low,2025-03-23 08:28:12,Closed
CF-163397,"connection transfer, near bus stand",Water Supply,Low,2024-03-10 21:23:41,Pending
CF-163398,"mosquito breeding, near hospital",Waste-Water/Sewage,High,2024-06-13 12:28:25,Resolved
CF-163399,"tanker request, in market area",Water Supply,Low,2025-01-20 06:32:14,Resolved
CF-163400,"collection missed, in slum area",Waste-Water/Sewage,Low,2024-05-15 20:39:33,Resolved
CF-163401,"garbage not collected, in gated community",Waste-Water/Sewage,High,2024-04-03 20:01:50,Pending
CF-163402,"pressure low, near hospital",Water Supply,Low,2025-03-30 06:14:59,Resolved
CF-163403,"complete darkness, in market area",Electricity,High,2025-12-30 21:47:19,Resolved
CF-163404,"meter installation, in residential area",Water Supply,Low,2025-05-26 01:21:40,Resolved
CF-163405,"bin replacement, in gated community",Waste-Water/Sewage,Low,2025-06-20 03:20:59,Resolved
CF-163406,"waste segregation, in market area",Waste-Water/Sewage,Low,2024-05-31 16:44:32,Closed
CF-163407,"bad smell, near bus stand, urgent attention required",Waste-Water/Sewage,High,2024-12-09 13:02:03,Resolved
CF-163408,"power backup, in old city",Electricity,Low,2024-07-15 09:33:06,Closed
CF-163409,"recycling bin, in our locality",Waste-Water/Sewage,Low,2025-09-19 17:52:02,Pending
CF-163410,"sewage stagnating, in apartment complex",Waste-Water/Sewage,High,2024-06-03 18:37:40,Pending
CF-163411,"wire Fallen, in our locality",Electricity,High,2024-08-27 18:38:46,Resolved
CF-163412,"bad smell, in slum area, urgent attention required",Waste-Water/Sewage,High,2024-07-17 12:22:42,In Progress
CF-163413,"billing query, in old city",Electricity,Low,2024-10-02 01:08:41,Resolved
CF-163414,"sewage backup, in neighborhood",Waste-Water/Sewage,High,2025-03-31 06:25:03,Pending
CF-163415,"quality test, in old city",Water Supply,Low,2025-05-09 04:45:01,Closed
CF-163416,"garbage heap, in industrial zone",Waste-Water/Sewage,High,2024-09-10 20:51:01,Pending
CF-163417,"voltage problem, in market area",Electricity,Low,2025-07-28 08:26:08,Closed
CF-163418,"new connection, in slum area",Water Supply,Low,2025-10-15 23:53:20,Closed
CF-163419,"garbage collection, near temple",Waste-Water/Sewage,Low,2025-06-25 11:56:13,Closed
CF-163420,"disease causing, in colony",Water Supply,High,2025-05-03 05:30:13,In Progress
CF-163421,"low voltage, in colony",Electricity,Low,2024-03-16 14:32:34,Closed
CF-163422,"tariff inquiry, in commercial area",Water Supply,Low,2024-09-28 04:18:44,Pending
CF-163423,"drainage cleaning, in colony",Waste-Water/Sewage,Low,2025-02-09 06:04:51,Closed
CF-163424,"name change, near temple",Water Supply,Low,2025-10-01 16:18:42,Closed
CF-163425,"mosquito breeding, in apartment complex",Waste-Water/Sewage,High,2024-03-22 00:00:16,Pending
CF-163426,"collection missed, near hospital",Waste-Water/Sewage,Low,2024-01-16 21:29:04,Pending
CF-163427,"bill dispute, near hospital",Electricity,Low,2024-01-11 10:44:04,Resolved
CF-163428,"transformer failure, in apartment complex, urgent attention required",Electricity,High,2025-11-09 07:38:42,Resolved
CF-163429,"quality test, in colony",Water Supply,Low,2024-10-23 14:54:55,Resolved
CF-163430,"pressure low, in old city",Water Supply,Low,2024-05-29 02:13:48,Closed
CF-163431,"collection missed, near bus stand",Waste-Water/Sewage,Low,2024-10-18 12:31:44,Pending
CF-163432," contaminated supply, near school, urgent attention required",Water Supply,High,2025-06-09 02:17:28,In Progress
CF-163433,"pipeline burst, in residential area, urgent attention required",Water Supply,High,2024-01-01 21:26:01,Resolved
CF-163434,"electrical danger, in colony, urgent attention required",Electricity,High,2024-11-09 07:38:03,In Progress
CF-163435,"overflowing gutter, near hospital",Waste-Water/Sewage,High,2025-06-18 11:44:17,Resolved
CF-163436,"meter reading, in industrial zone",Electricity,Low,2025-06-16 12:25:18,Closed
CF-163437,"waste accumulation, in neighborhood",Waste-Water/Sewage,High,2024-12-08 05:05:26,In Progress
CF-163438,"pipeline broken, near temple",Water Supply,High,2024-02-11 06:45:20,Pending
CF-163439,"collection frequency, near park",Waste-Water/Sewage,Low,2024-02-29 04:40:39,Resolved
CF-163440,"fuse blown, in colony",Electricity,High,2025-08-29 03:38:08,Pending
CF-163441,"health hazard, in residential area",Waste-Water/Sewage,High,2025-02-07 20:50:11,In Progress
CF-163442,"bad smell, in neighborhood",Waste-Water/Sewage,High,2024-10-15 22:37:54,Pending
CF-163443,"pressure low, in market area",Water Supply,Low,2024-12-31 06:57:45,Closed
CF-163444,"water bill, near railway station",Water Supply,Low,2025-07-08 03:36:08,Pending
CF-163445,"collection timing, near hospital",Waste-Water/Sewage,Low,2025-02-25 03:56:35,Pending
CF-163446,"pressure low, near hospital",Water Supply,Low,2024-11-01 06:39:50,Resolved
CF-163447,"contaminated water, in commercial area",Water Supply,High,2024-09-12 13:49:06,Resolved
CF-163448,"connection transfer, near temple",Water Supply,Low,2024-07-21 07:00:29,Pending
CF-163449,"generator needed, near school",Electricity,Low,2025-08-13 05:10:20,Closed
CF-163450,"garbage heap, in colony, urgent attention required",Waste-Water/Sewage,High,2024-07-20 21:51:56,In Progress
CF-163451,"garbage collection, in industrial zone",Waste-Water/Sewage,Low,2024-09-09 11:44:49,Pending
CF-163452,"no water pump, in gated community",Water Supply,High,2024-04-03 23:10:42,In Progress
CF-163453,"bill correction, near school",Water Supply,Low,2024-02-23 07:10:48,Closed
CF-163454,"main leak, in industrial zone",Water Supply,High,2025-01-18 03:11:18,Pending
CF-163455,"health hazard, in neighborhood",Waste-Water/Sewage,High,2025-06-24 09:53:59,Pending
CF-163456,"supply timing, in colony",Water Supply,Low,2024-09-12 20:44:34,Pending
CF-163457,"emergency supply, in market area",Water Supply,High,2024-07-17 14:37:18,Pending
CF-163458,"main leak, in industrial zone",Water Supply,High,2024-07-23 02:16:12,Pending
CF-163459,"severe shortage, near bus stand",Water Supply,High,2024-06-02 10:21:26,Pending
CF-163460,"main leak, in gated community",Water Supply,High,2024-10-19 15:48:38,In Progress
CF-163461,"repeated power cuts, in old city",Electricity,High,2025-01-04 08:16:37,Resolved
CF-163462,"tanker request, in gated community",Water Supply,Low,2025-08-31 16:25:07,Closed
CF-163463,"leakage minor, near school",Water Supply,Low,2024-08-24 03:12:45,Closed
CF-163464,"payment issue, in colony",Electricity,Low,2025-11-21 13:39:11,Resolved
CF-163465,"no electricity, near park",Electricity,High,2025-11-27 17:06:40,In Progress
CF-163466,"short circuit, in apartment complex",Electricity,High,2025-10-02 02:38:12,Resolved
CF-163467,"sewage overflow, in slum area",Waste-Water/Sewage,High,2025-05-20 19:29:47,In Progress
CF-163468,"flickering lights, near hospital",Electricity,Low,2024-11-29 00:10:28,Pending
CF-163469,"bill dispute, in slum area",Electricity,Low,2024-07-25 19:56:45,Pending
CF-163470,"health hazard, in industrial zone",Water Supply,High,2025-05-15 13:44:13,In Progress
CF-163471,"low voltage, in gated community",Electricity,Low,2024-09-07 20:04:52,Resolved
CF-163472,"bill correction, in gated community",Water Supply,Low,2025-11-27 23:27:35,Resolved
CF-163473,"waste accumulation, in neighborhood",Waste-Water/Sewage,High,2025-08-03 09:42:30,In Progress
CF-163474,"quality test, in industrial zone",Water Supply,Low,2025-11-07 01:14:56,Closed
CF-163475,"low voltage, in apartment complex",Electricity,Low,2024-05-10 11:13:21,Resolved
CF-163476,"sewage backup, in commercial area",Waste-Water/Sewage,High,2025-01-25 19:28:16,Pending
CF-163477,"leakage minor, in residential area",Water Supply,Low,2024-03-23 17:43:51,Resolved
CF-163478,"sewage stagnating, in our locality, urgent attention required",Waste-Water/Sewage,High,2024-08-12 00:52:04,Resolved
CF-163479,"duplicate bill, near hospital",Electricity,Low,2024-07-20 05:51:34,Closed
CF-163480,"tariff inquiry, in neighborhood",Electricity,Low,2024-11-10 15:32:15,Closed
CF-163481,"brown water, in neighborhood, urgent attention required",Water Supply,High,2025-02-24 21:43:39,Pending
CF-163482,"health hazard, in apartment complex, urgent attention required",Waste-Water/Sewage,High,2025-05-21 12:27:11,Pending
CF-163483,"pipeline broken, in gated community",Water Supply,High,2024-08-19 19:33:45,In Progress
CF-163484,"fire hazard, in market area",Electricity,High,2025-05-08 02:06:01,Resolved
CF-163485,"emergency supply, near railway station",Water Supply,High,2025-07-20 00:17:11,In Progress
CF-163486,"new connection, in market area",Water Supply,Low,2025-01-21 09:43:26,Pending
CF-163487,"awareness needed, near park",Waste-Water/Sewage,Low,2024-02-22 13:22:29,Closed
CF-163488,"transformer burnt, in gated community",Electricity,High,2025-01-29 15:05:34,In Progress
CF-163489,"garbage piling, in industrial zone",Waste-Water/Sewage,High,2025-12-14 14:03:44,Resolved
CF-163490,"power line down, near park",Electricity,High,2024-05-21 04:55:57,Pending
CF-163491,"tariff inquiry, in neighborhood",Electricity,Low,2024-04-15 20:57:18,Resolved
CF-163492,"inverter installation, in commercial area",Electricity,Low,2024-07-11 07:19:03,Pending
CF-163493,"quality test, near park",Water Supply,Low,2024-08-12 22:33:05,Closed
CF-163494,"leakage minor, in colony",Water Supply,Low,2024-12-06 12:55:31,Resolved
CF-163495,"sewage leak, near temple, urgent attention required",Waste-Water/Sewage,High,2025-11-17 17:38:08,Pending
CF-163496,"cleaning schedule, near railway station",Waste-Water/Sewage,Low,2024-03-20 15:41:12,Closed
CF-163497,"recycling bin, in our locality",Waste-Water/Sewage,Low,2024-01-17 02:18:59,Closed
CF-163498,"pressure low, in industrial zone",Water Supply,Low,2024-10-27 22:46:36,Closed
