CF-137693,Waste management,Waste-Water/Sewage,Low,2025-06-28 19:51:05,Pending
CF-137694,"Contaminated well, continuous problem",Water Supply,High,2024-08-25 21:47:55,Pending
CF-137695,No water supply,Water Supply,High,2024-10-05 11:21:32,Resolved
CF-137696,Leakage minor,Water Supply,Low,2025-11-08 00:03:02,Pending
CF-137697,"Name change, repeated failure",Water Supply,Low,2024-11-23 17:36:33,Resolved
CF-137698,Hospital water,Water Supply,High,2024-05-17 03:34:52,In Progress
CF-137699,"Supply timing, ongoing issue",Water Supply,Low,2025-07-19 14:29:13,Closed
CF-137700,Bin replacement,Waste-Water/Sewage,Low,2025-11-16 03:25:23,Resolved
CF-137701,"Disease causing, in residential area",Water Supply,High,2024-08-30 18:25:12,Pending
CF-137702,"Dirty water, multiple times",Water Supply,High,2025-08-20 06:17:53,Pending
CF-137703,"Minor leakage, since yesterday",Water Supply,Low,2025-08-25 07:35:35,In Progress
CF-137704,"Waste dumped, in crowded area",Waste-Water/Sewage,High,2024-06-12 02:53:41,In Progress
CF-137705,Tariff inquiry,Water Supply,Low,2025-01-31 09:28:50,In Progress
CF-137706,"Cleaning schedule, near railway station",Waste-Water/Sewage,Low,2024-06-07 21:46:00,Resolved
CF-137707,Drainage cleaning,Waste-Water/Sewage,Low,2025-08-17 00:31:32,Closed
CF-137708,Leaking main,Water Supply,High,2024-06-14 21:30:13,Pending
CF-137709,"Quality test, in colony",Water Supply,Low,2024-10-09 15:23:20,Resolved
CF-137710,"Power backup, last week",Electricity,Low,2025-09-14 07:56:40,In Progress
CF-137711,Recycling bin,Waste-Water/Sewage,Low,2024-06-09 09:36:14,In Progress
CF-137712,Sewage on road,Waste-Water/Sewage,High,2025-03-19 09:30:21,In Progress
CF-137713,"Drainage cleaning, ongoing issue",Waste-Water/Sewage,Low,2024-06-05 11:14:16,Resolved
CF-137714,Hospital water,Water Supply,High,2024-05-10 20:38:37,Resolved
CF-137715,"New connection, continuous problem",Electricity,Low,2024-06-18 08:03:44,Resolved
CF-137716,Collection frequency,Waste-Water/Sewage,Low,2025-02-22 19:53:04,Resolved
CF-137717,"Sewage contamination, in crowded area",Waste-Water/Sewage,High,2025-08-25 00:18:37,In Progress
CF-137718,"Timing change, continuous problem",Water Supply,Low,2024-05-02 15:09:22,Resolved
CF-137719,"Dangerous pole, last week, affecting residents, elderly at risk",Electricity,High,2024-09-23 09:39:22,Pending
CF-137720,"More bins, near bus stand",Waste-Water/Sewage,Low,2024-05-01 07:13:00,Closed
CF-137721,"Garbage everywhere, multiple times",Waste-Water/Sewage,High,2025-12-31 21:16:19,In Progress
CF-137722,"Intermittent power, every day",Electricity,Low,2024-09-09 02:55:21,In Progress
CF-137723,"Garbage everywhere, multiple times",Waste-Water/Sewage,High,2025-10-14 14:06:58,In Progress
CF-137724,Tanker needed,Water Supply,High,2025-12-16 01:30:26,Pending
CF-137725,"Low voltage, near railway station",Electricity,Low,2025-06-07 01:06:43,In Progress
CF-137726,"No electricity, this morning",Electricity,High,2025-12-21 01:10:41,Pending
CF-137727,"Supply query, in industrial zone",Water Supply,Low,2025-06-13 01:28:04,Resolved
CF-137728,Garbage collection,Waste-Water/Sewage,Low,2025-05-29 03:03:03,Resolved
CF-137729,Meter reading,Electricity,Low,2024-04-10 13:58:01,Resolved
CF-137730,Garbage collection,Waste-Water/Sewage,Low,2025-06-23 21:52:06,Closed
CF-137731,"Waste smell, in commercial area",Waste-Water/Sewage,High,2024-01-18 09:19:56,Resolved
CF-137732,"Zero power, frequent occurrence",Electricity,High,2024-05-20 14:02:37,Resolved
CF-137733,"Dustbin needed, regular problem",Waste-Water/Sewage,Low,2025-06-08 18:26:26,In Progress
CF-137734,Cleaning schedule,Waste-Water/Sewage,Low,2025-05-18 18:06:40,Closed
CF-137735,"Blackout, near bus stand",Electricity,High,2025-04-07 03:08:07,Resolved
CF-137736,More bins,Waste-Water/Sewage,Low,2025-11-09 11:37:24,Closed
CF-137737,Solar setup,Electricity,Low,2025-12-18 06:29:33,Closed
CF-137738,"Sewage contamination, recently",Waste-Water/Sewage,High,2025-03-05 14:28:24,Pending
CF-137739,"Power cut emergency, near bus stand",Electricity,High,2024-06-25 01:01:10,Pending
CF-137740,"Brown water, multiple times",Water Supply,High,2024-07-01 04:14:47,Pending
CF-137741,"Solar setup, in market area",Electricity,Low,2024-04-07 18:07:02,Closed
CF-137742,"Electrical danger, near school",Electricity,High,2025-06-01 19:08:18,In Progress
CF-137743,Timing change,Water Supply,Low,2025-01-31 06:19:04,Resolved
CF-137744,Sewage spill,Waste-Water/Sewage,High,2025-01-31 11:33:41,Resolved
CF-137745,Minor blockage,Waste-Water/Sewage,Low,2025-02-02 04:00:44,Closed
CF-137746,Separate bins,Waste-Water/Sewage,Low,2024-09-03 03:57:48,Closed
CF-137747,Zero power,Electricity,High,2024-07-30 23:31:58,Pending
CF-137748,"Power outage, since morning",Electricity,High,2025-06-14 04:56:14,In Progress
CF-137749,"Tank overflow, repeated failure",Water Supply,High,2024-12-02 14:55:18,In Progress
CF-137750,"Pipeline broken, near school",Water Supply,High,2024-11-23 19:34:19,Pending
CF-137751,Water timing,Water Supply,Low,2025-06-25 20:06:39,Resolved
CF-137752,"Solar setup, in the neighborhood",Electricity,Low,2024-06-01 20:22:59,Resolved
CF-137753,"Garbage heap, repeated failure",Waste-Water/Sewage,High,2024-12-20 09:16:47,In Progress
CF-137754,"Children sick, for past 3 days, cannot wait",Water Supply,High,2024-04-18 07:46:54,Resolved
CF-137755,"Tank cleaning, near hospital",Water Supply,Low,2025-01-07 16:10:41,Pending
CF-137756,"Bin location, in market area",Waste-Water/Sewage,Low,2024-12-03 20:10:46,Resolved
CF-137757,"Greenish water, last night",Water Supply,High,2025-01-10 11:07:43,Resolved
CF-137758,Garbage not collected,Waste-Water/Sewage,High,2024-03-16 08:49:14,Pending
CF-137759,"Pressure issue, near playground",Water Supply,Low,2024-11-20 08:52:38,Resolved
CF-137760,Filter needed,Water Supply,Low,2024-03-27 17:49:15,In Progress
CF-137761,"Fire hazard, in industrial zone",Electricity,High,2025-05-31 22:31:56,Pending
CF-137762,Water logging,Water Supply,High,2024-04-26 08:00:44,In Progress
CF-137763,"Garbage truck, in slum area",Waste-Water/Sewage,Low,2025-07-29 13:09:13,Resolved
CF-137764,"Hour-long outage, multiple times",Electricity,High,2024-06-21 07:44:54,Closed
CF-137765,Pipeline repair,Water Supply,Low,2024-09-07 02:56:43,Resolved
CF-137766,Timing change,Water Supply,Low,2025-12-28 02:47:35,In Progress
CF-137767,Rodent infestation,Waste-Water/Sewage,High,2024-03-19 15:42:20,Resolved
CF-137768,"Drainage blocked, near bus stand",Waste-Water/Sewage,High,2024-01-03 23:20:34,Closed
CF-137769,"Emergency supply, community affected, affecting children",Water Supply,High,2024-05-14 15:44:18,Resolved
CF-137770,"Meter shift, in slum area",Water Supply,Low,2025-02-15 22:31:05,Resolved
CF-137771,"Greenish water, regular problem, safety concern",Water Supply,High,2025-06-30 03:07:13,Pending
CF-137772," contaminated supply, recurring issue",Water Supply,High,2024-08-14 12:21:47,Pending
CF-137773,"Severe voltage drop, every day, multiple households, immediate action needed",Electricity,High,2024-07-03 11:02:47,Closed
CF-137774,"Connection status, in colony",Electricity,Low,2024-01-12 21:39:59,Pending
CF-137775,"Drainage choke, in commercial area",Waste-Water/Sewage,High,2024-06-08 15:29:46,Resolved
CF-137776,"Separate bins, for several days",Waste-Water/Sewage,Low,2025-08-12 08:07:59,Closed
CF-137777,"Drainage cleaning, repeated failure",Waste-Water/Sewage,Low,2024-09-24 14:05:46,In Progress
CF-137778,"Supply query, regular problem",Water Supply,Low,2025-03-27 22:29:01,Pending
CF-137779,"Payment issue, ongoing issue",Electricity,Low,2025-08-20 03:17:02,Closed
CF-137780,Billing clarification,Electricity,Low,2024-07-25 00:57:19,In Progress
CF-137781,Bin repair,Waste-Water/Sewage,Low,2025-05-23 14:23:29,Pending
CF-137782,"Continuous outages, in market area",Electricity,High,2025-09-13 11:01:33,Pending
CF-137783,Bin replacement,Waste-Water/Sewage,Low,2025-07-31 10:55:53,Resolved
CF-137784,"Dustbin needed, in apartment complex",Waste-Water/Sewage,Low,2025-03-05 16:18:03,Pending
CF-137785,"Chemical smell, repeated failure",Water Supply,High,2025-04-27 18:03:18,In Progress
CF-137786,"Pole down, for past 3 days",Electricity,High,2024-05-26 12:19:02,In Progress
CF-137787,"Danger to life, last week, entire street suffering, needs quick action",Electricity,High,2024-01-01 20:31:11,In Progress
CF-137788,Construction debris,Waste-Water/Sewage,Low,2024-08-12 00:57:30,In Progress
CF-137789,Drinking water unsafe,Water Supply,High,2025-05-10 05:48:27,In Progress
CF-137790,Repeated power cuts,Electricity,High,2024-09-30 13:10:52,In Progress
CF-137791,Connection status,Electricity,Low,2025-02-15 08:53:13,Resolved
CF-137792,Bin location,Waste-Water/Sewage,Low,2025-01-04 07:07:24,Resolved
CF-137793,Connection fee,Water Supply,Low,2024-07-12 05:30:06,Pending
CF-137794,Waste dumped,Waste-Water/Sewage,High,2025-02-25 01:05:41,Pending
CF-137795,Leakage minor,Water Supply,Low,2024-02-24 14:03:11,Pending
CF-137796,"Tariff inquiry, near hospital",Water Supply,Low,2024-08-26 03:05:13,In Progress
CF-137797,"Intermittent power, in residential area",Electricity,Low,2024-10-05 02:44:12,Pending
CF-137798,"Zero power, in market area",Electricity,High,2024-02-18 04:26:47,In Progress
CF-137799,New connection,Electricity,Low,2024-11-15 14:19:19,Resolved
CF-137800,Drain cleaning,Waste-Water/Sewage,Low,2024-09-01 08:56:26,Resolved
CF-137801,Billing clarification,Electricity,Low,2025-06-03 15:07:24,Closed
CF-137802,"Voltage fluctuation, for past 3 days",Electricity,High,2025-08-25 02:17:53,Pending
CF-137803,"Wire fallen, past month",Electricity,High,2024-07-03 23:25:06,In Progress
CF-137804,Drainage query,Waste-Water/Sewage,Low,2024-08-16 04:01:33,Resolved
CF-137805,Billing query,Water Supply,Low,2024-09-10 07:50:37,In Progress
CF-137806,"Light issue, in market area",Electricity,Low,2025-07-01 17:59:21,Resolved
CF-137807,"Solar setup, in commercial area",Electricity,Low,2024-08-14 16:39:45,Resolved
CF-137808,"Meter installation, in commercial area",Water Supply,Low,2025-07-25 17:09:21,In Progress
CF-137809,Low voltage,Electricity,Low,2025-05-07 13:40:23,Resolved
CF-137810,"Minor blockage, since past week",Waste-Water/Sewage,Low,2025-05-24 15:31:29,Pending
CF-137811,Supply delay,Water Supply,Low,2025-01-16 04:34:41,Resolved
CF-137812,"Garbage collection, in gated community",Waste-Water/Sewage,Low,2025-09-07 05:38:40,Closed
CF-137813,Billing query,Electricity,Low,2024-08-24 21:21:58,Resolved
CF-137814,"New connection, near school",Water Supply,Low,2025-03-08 12:16:41,Resolved
CF-137815,Cleaning request,Waste-Water/Sewage,Low,2025-03-02 23:18:07,Pending
CF-137816,"Sewage spill, for past 3 days, many residents troubled",Waste-Water/Sewage,High,2024-04-26 09:30:51,Resolved
CF-137817,Duplicate bill,Electricity,Low,2025-06-12 15:17:44,Resolved
CF-137818,Supply timing,Water Supply,Low,2024-04-03 02:11:37,Pending
CF-137819,Subsidy needed,Electricity,Low,2024-06-17 01:12:59,In Progress
CF-137820,"Blackout, since past week",Electricity,High,2024-08-04 19:42:26,Pending
CF-137821,"Billing query, regular problem",Electricity,Low,2024-11-24 01:24:48,Resolved
CF-137822,Greenish water,Water Supply,High,2025-05-14 12:42:58,In Progress
CF-137823,"Cleaning service, near school",Waste-Water/Sewage,Low,2024-10-29 05:32:12,Resolved
CF-137824,"Meter exploded, immediate action needed",Electricity,High,2024-11-04 14:59:34,Pending
CF-137825,"Minor blockage, since past week",Waste-Water/Sewage,Low,2024-04-12 03:42:02,Resolved
CF-137826,"Hour-long outage, recurring issue, needs quick action",Electricity,High,2024-12-12 23:55:32,Pending
CF-137827,"Garbage piling, since past week, urgent attention required",Waste-Water/Sewage,High,2025-08-06 15:59:33,Pending
CF-137828,Contaminated water,Water Supply,High,2025-07-16 20:54:23,Closed
CF-137829,Pipeline burst,Water Supply,High,2024-02-09 15:03:36,Pending
CF-137830,"Waste management, for several days",Waste-Water/Sewage,Low,2024-12-10 22:36:20,Pending
CF-137831,Waste dumped,Waste-Water/Sewage,High,2024-12-07 10:33:48,In Progress
CF-137832,"Sewage contamination, in gated community",Waste-Water/Sewage,High,2024-06-15 23:52:00,Pending
CF-137833,"Power cut emergency, in old city",Electricity,High,2024-05-08 08:34:36,In Progress
CF-137834,"Leaking main, last week, hazardous condition",Water Supply,High,2025-11-25 17:35:53,In Progress
CF-137835,"Supply delay, this morning",Water Supply,Low,2024-08-18 09:35:32,In Progress
CF-137836,Garbage everywhere,Waste-Water/Sewage,High,2024-12-27 23:16:11,Pending
CF-137837,"Hour-long outage, ongoing issue",Electricity,High,2024-08-30 02:58:34,In Progress
CF-137838,"Dangerous pole, in old city",Electricity,High,2024-12-06 01:00:26,Resolved
CF-137839,"No electricity, past month",Electricity,High,2025-06-05 16:00:30,In Progress
CF-137840,"Payment issue, near school",Electricity,Low,2025-12-24 19:38:28,In Progress
CF-137841,Bill correction,Electricity,Low,2025-08-18 03:22:29,Resolved
CF-137842,"Meter shift, near temple",Water Supply,Low,2025-07-17 16:04:28,Pending
CF-137843,Supply query,Water Supply,Low,2025-12-04 20:44:15,Resolved
CF-137844,"Flooding, ongoing issue",Water Supply,High,2025-10-14 05:29:53,Resolved
CF-137845,"Payment not reflected, near school",Electricity,Low,2024-11-18 01:29:34,Closed
CF-137846,"Pipeline burst, last week, multiple families",Water Supply,High,2024-10-17 12:58:32,In Progress
CF-137847,Water timing,Water Supply,Low,2025-02-07 19:06:39,Closed
CF-137848,Meter reading,Electricity,Low,2024-11-21 19:50:36,Resolved
CF-137849,"Recycling pickup, since morning",Waste-Water/Sewage,Low,2024-10-25 16:36:09,In Progress
CF-137850,Contaminated well,Water Supply,High,2024-07-29 08:06:32,Pending
CF-137851,短路,Electricity,High,2024-04-28 07:36:01,Pending
CF-137852,"Supply timing, near temple",Water Supply,Low,2025-03-14 18:47:47,Resolved
CF-137853,"Flooding, repeated failure, community affected",Water Supply,High,2024-07-26 23:01:56,Closed
CF-137854,Subsidy needed,Electricity,Low,2025-08-31 17:52:04,In Progress
CF-137855,"Sewage leak, continuous problem, whole area affected, safety concern",Waste-Water/Sewage,High,2024-06-25 11:00:38,Pending
CF-137856,Timing change,Water Supply,Low,2025-01-06 06:39:06,Resolved
CF-137857,"Meter reading, past month",Electricity,Low,2025-07-18 00:52:02,Pending
CF-137858,Generator needed,Electricity,Low,2024-03-31 07:52:16,Resolved
CF-137859,"Drainage maintenance, past month",Waste-Water/Sewage,Low,2024-12-27 11:11:27,In Progress
CF-137860,"Sewage spill, this morning",Waste-Water/Sewage,High,2024-05-10 15:40:44,Pending
CF-137861,Online payment,Electricity,Low,2025-08-22 07:05:22,Pending
CF-137862,Waste smell,Waste-Water/Sewage,High,2024-08-10 04:29:28,In Progress
CF-137863,"Tariff inquiry, since yesterday",Water Supply,Low,2024-02-13 13:44:07,In Progress
CF-137864,"Bin location, every day",Waste-Water/Sewage,Low,2024-06-26 07:03:01,Pending
CF-137865,Overflowing gutter,Waste-Water/Sewage,High,2025-04-25 08:52:09,In Progress
CF-137866,"Drainage blocked, multiple times",Waste-Water/Sewage,High,2024-10-20 16:20:51,Pending
CF-137867,"Waste management, recently",Waste-Water/Sewage,Low,2024-01-26 07:36:27,Resolved
CF-137868,Drainage failure,Waste-Water/Sewage,High,2024-10-08 18:03:18,Pending
CF-137869,"Frequent failures, near school",Electricity,High,2024-04-05 09:15:34,Pending
CF-137870,Subsidy needed,Electricity,Low,2025-09-28 13:24:08,Pending
CF-137871,Zero power,Electricity,High,2025-08-03 12:33:19,Closed
CF-137872,"Tanker request, near railway station",Water Supply,Low,2025-04-20 05:02:27,Closed
CF-137873,"Power fluctuation, since morning",Electricity,Low,2024-02-27 16:20:30,Closed
CF-137874,"Brown water, in commercial area",Water Supply,High,2025-08-05 23:28:15,Pending
CF-137875,Connection fee,Water Supply,Low,2025-12-20 17:04:07,Resolved
CF-137876,"Brown water, ongoing issue",Water Supply,High,2025-08-01 11:23:43,Pending
CF-137877,"Drainage maintenance, in commercial area",Waste-Water/Sewage,Low,2025-09-05 00:58:53,Closed
CF-137878,Flooding,Water Supply,High,2024-07-28 13:00:20,Pending
CF-137879,Sewage leak,Waste-Water/Sewage,High,2025-09-16 13:34:56,Pending
CF-137880,"Minor leakage, since past week",Water Supply,Low,2025-11-02 00:51:19,Resolved
CF-137881,New connection,Water Supply,Low,2025-06-01 17:47:36,Pending
CF-137882,Collection missed,Waste-Water/Sewage,Low,2025-04-20 00:58:33,Closed
CF-137883,Bin location,Waste-Water/Sewage,Low,2024-05-16 00:40:15,Closed
CF-137884,"Sanitation worker, last night",Waste-Water/Sewage,Low,2025-02-23 21:04:28,In Progress
CF-137885,"Bill correction, near railway station",Electricity,Low,2024-01-23 01:50:08,Pending
CF-137886,"Recycling pickup, last week",Waste-Water/Sewage,Low,2025-04-20 05:30:02,In Progress
CF-137887,"Power line down, since yesterday",Electricity,High,2024-04-19 15:29:12,Resolved
CF-137888,Flooding,Water Supply,High,2024-06-25 13:24:14,Closed
CF-137889,"Cleaning service, repeated failure",Waste-Water/Sewage,Low,2025-03-30 03:32:03,Closed
CF-137890,"Drainage choke, every day",Waste-Water/Sewage,High,2025-12-09 01:26:10,Resolved
CF-137891,"Meter reading, near school",Electricity,Low,2024-11-01 20:22:07,In Progress
CF-137892,"Generator needed, ongoing issue",Electricity,Low,2025-02-21 16:23:50,Pending
CF-137893,Tank cleaning,Water Supply,Low,2025-12-18 08:05:07,In Progress
CF-137894,Flickering lights,Electricity,Low,2024-07-20 17:49:48,Resolved
CF-137895,"Drinking water unsafe, recently",Water Supply,High,2025-05-07 10:49:41,Resolved
CF-137896,Collection timing,Waste-Water/Sewage,Low,2024-10-11 06:21:37,Resolved
CF-137897,"Spark explosion, near temple",Electricity,High,2024-04-17 20:15:39,Pending
CF-137898,"No water for cooking, near park",Water Supply,High,2025-04-19 11:17:35,Resolved
CF-137899,短路,Electricity,High,2024-07-25 20:20:49,Pending
CF-137900,"Tariff inquiry, multiple times",Water Supply,Low,2025-04-23 16:01:50,Resolved
CF-137901,Connection shift,Electricity,Low,2024-07-24 11:17:31,Resolved
CF-137902,"Duplicate bill, past month",Electricity,Low,2024-09-02 04:30:35,Closed
CF-137903,"Power fluctuation, near railway station",Electricity,Low,2024-06-01 20:39:57,Closed
CF-137904,"Connection transfer, last night",Water Supply,Low,2025-04-19 07:11:20,Closed
CF-137905,Drainage query,Waste-Water/Sewage,Low,2024-01-13 03:00:52,Resolved
CF-137906,"Fire hazard, in commercial area",Electricity,High,2025-04-20 15:25:45,Resolved
CF-137907,Load enhancement,Electricity,Low,2025-10-07 07:23:54,In Progress
CF-137908,"Waste smell, near school",Waste-Water/Sewage,High,2025-10-15 20:41:15,In Progress
CF-137909,"Garbage truck, near temple",Waste-Water/Sewage,Low,2025-01-18 00:41:09,In Progress
CF-137910,More bins,Waste-Water/Sewage,Low,2024-12-31 06:05:09,In Progress
CF-137911,Separate bins,Waste-Water/Sewage,Low,2025-08-03 16:20:07,Resolved
CF-137912,More bins,Waste-Water/Sewage,Low,2024-04-12 09:14:48,Resolved
CF-137913,Waste segregation,Waste-Water/Sewage,Low,2025-05-20 16:19:17,In Progress
CF-137914,Brown water,Water Supply,High,2024-08-15 07:47:57,In Progress
CF-137915,"Dangerous pole, since morning, entire locality, medical emergency",Electricity,High,2025-06-21 07:09:25,Closed
CF-137916,"Pipeline repair, near park",Water Supply,Low,2025-06-03 23:59:18,In Progress
CF-137917,"Supply timing, frequent occurrence",Water Supply,Low,2024-09-22 21:26:24,Pending
CF-137918,"Disease risk, frequent occurrence",Waste-Water/Sewage,High,2025-05-07 12:02:10,Pending
CF-137919,"Pressure issue, continuous problem",Water Supply,Low,2024-06-15 04:25:02,Pending
CF-137920,Filter needed,Water Supply,Low,2025-10-07 17:01:37,Resolved
CF-137921,"Composting, recently",Waste-Water/Sewage,Low,2025-02-22 14:32:17,Pending
CF-137922,"Voltage problem, in industrial zone",Electricity,Low,2024-07-12 16:51:18,In Progress
CF-137923,"Payment not reflected, near hospital",Electricity,Low,2024-06-01 11:50:48,Resolved
CF-137924,"Collection timing, regular problem",Waste-Water/Sewage,Low,2025-01-26 01:07:06,Pending
CF-137925,"Power fluctuation, repeated failure",Electricity,Low,2025-12-31 09:23:10,Resolved
CF-137926,"Awareness needed, ongoing issue",Waste-Water/Sewage,Low,2024-05-21 12:07:11,Resolved
CF-137927,"Severe shortage, frequent occurrence, affecting 50 families, life threatening",Water Supply,High,2024-10-06 08:54:22,Closed
CF-137928,"Connection fee, in apartment complex",Water Supply,Low,2025-02-05 07:02:22,Closed
CF-137929,Drainage failure,Waste-Water/Sewage,High,2025-03-15 04:22:04,In Progress
CF-137930,Flickering lights,Electricity,Low,2024-05-18 02:50:06,Resolved
CF-137931,"Pressure low, since past week",Water Supply,Low,2024-11-23 01:55:28,Resolved
CF-137932,"Sewage on road, ongoing issue",Waste-Water/Sewage,High,2025-09-15 21:46:36,Resolved
CF-137933,Frequent failures,Electricity,High,2024-03-24 21:30:23,In Progress
CF-137934,"Connection fee, past month",Water Supply,Low,2025-02-08 02:21:12,Resolved
CF-137935,"Tariff inquiry, ongoing issue",Water Supply,Low,2025-03-18 08:26:16,In Progress
CF-137936,Bill dispute,Water Supply,Low,2024-07-24 14:31:05,Closed
CF-137937,"Power cut emergency, since morning",Electricity,High,2025-10-23 15:16:31,Closed
CF-137938,"Fire hazard, regular problem",Electricity,High,2025-10-15 19:17:49,Pending
CF-137939,"Awareness needed, this morning",Waste-Water/Sewage,Low,2025-12-01 05:31:13,Resolved
CF-137940,"Manhole overflow, past month, medical emergency",Waste-Water/Sewage,High,2025-12-05 19:32:55,Pending
CF-137941,Meter shift,Water Supply,Low,2025-11-29 12:25:33,Resolved
CF-137942,"Danger to life, since yesterday",Electricity,High,2024-06-18 09:30:10,Pending
CF-137943,"No water days, continuous problem, whole neighborhood",Water Supply,High,2025-03-15 16:23:02,In Progress
CF-137944,"No water days, every day, affecting residents, life threatening",Water Supply,High,2024-06-06 19:45:14,Resolved
CF-137945,"Public health, ongoing issue, many residents troubled",Waste-Water/Sewage,High,2025-06-17 01:20:31,Pending
CF-137946,Bin repair,Waste-Water/Sewage,Low,2024-01-04 07:58:29,Closed
CF-137947,"Billing query, in crowded area",Water Supply,Low,2025-09-04 21:29:42,Resolved
CF-137948,"Tanker request, in our locality",Water Supply,Low,2024-08-28 13:11:05,Resolved
CF-137949,"Bulk waste, in our locality",Waste-Water/Sewage,Low,2024-12-16 20:20:07,Closed
CF-137950,"Sewage backup, frequent occurrence, cannot wait",Waste-Water/Sewage,High,2025-02-25 11:09:27,Resolved
CF-137951,"Garbage piling, in our locality",Waste-Water/Sewage,High,2025-09-08 09:05:03,Pending
CF-137952,Garbage truck,Waste-Water/Sewage,Low,2025-10-25 22:23:07,In Progress
CF-137953,"Power backup, since past week",Electricity,Low,2024-07-07 12:12:06,Resolved
CF-137954,"Dangerous pole, recurring issue, dozens受影响",Electricity,High,2025-12-21 20:01:09,In Progress
CF-137955,Payment not reflected,Electricity,Low,2024-12-10 00:34:41,In Progress
CF-137956,"Smelly water, in our locality",Water Supply,High,2024-12-02 23:39:28,Resolved
CF-137957,Meter shift,Water Supply,Low,2025-07-01 07:10:39,In Progress
CF-137958,"Meter exploded, since past week",Electricity,High,2025-01-24 09:14:56,In Progress
CF-137959,"Collection frequency, since morning",Waste-Water/Sewage,Low,2024-02-22 07:44:48,Pending
CF-137960,"New connection, near park",Water Supply,Low,2025-09-08 11:42:27,Closed
CF-137961,"Voltage problem, past month",Electricity,Low,2025-08-25 06:23:20,Resolved
CF-137962,"Smelly water, in market area",Water Supply,High,2024-03-19 12:15:45,Pending
CF-137963,Drainage maintenance,Waste-Water/Sewage,Low,2024-10-06 05:25:41,Closed
CF-137964,Pipeline broken,Water Supply,High,2025-06-27 22:34:24,Resolved
CF-137965,Dirty water,Water Supply,High,2025-09-16 06:11:35,In Progress
CF-137966,"Payment mode, in gated community",Electricity,Low,2025-10-18 22:22:05,Resolved
CF-137967,"Power line down, near playground",Electricity,High,2025-10-04 22:10:24,Pending
CF-137968,"Contaminated water, for several days",Water Supply,High,2025-09-10 19:27:28,Pending
CF-137969,Drain cleaning,Waste-Water/Sewage,Low,2024-09-03 11:59:07,In Progress
CF-137970,"Rebate inquiry, multiple times",Electricity,Low,2025-02-06 00:14:45,Resolved
CF-137971,"Water timing, recurring issue",Water Supply,Low,2024-07-03 12:25:23,Closed
CF-137972,New connection,Electricity,Low,2025-11-06 06:36:18,In Progress
CF-137973,Leakage minor,Water Supply,Low,2024-01-08 03:37:59,Resolved
CF-137974,Dangerous transformer,Electricity,High,2024-07-13 08:43:46,Pending
CF-137975,Drainage maintenance,Waste-Water/Sewage,Low,2025-05-29 15:24:18,Pending
CF-137976,"Smelly water, in old city",Water Supply,High,2024-04-10 00:04:41,In Progress
CF-137977,"Name transfer, near hospital",Electricity,Low,2024-09-28 08:14:04,Pending
CF-137978,"Leaking main, since yesterday",Water Supply,High,2024-01-11 04:07:52,Pending
CF-137979,"Inverter installation, in colony",Electricity,Low,2024-09-18 13:58:23,Resolved
CF-137980,"Minor blockage, for past 3 days",Waste-Water/Sewage,Low,2024-04-30 10:00:38,Closed
CF-137981,"Transformer failure, past month, serious issue",Electricity,High,2024-07-03 02:58:08,Pending
CF-137982,"Generator needed, last night",Electricity,Low,2025-03-13 19:33:07,In Progress
CF-137983,"Rodent infestation, in crowded area",Waste-Water/Sewage,High,2024-11-22 16:33:28,Pending
CF-137984,"Main leak, since past week",Water Supply,High,2025-03-20 17:55:33,Pending
CF-137985,"Emergency supply, repeated failure",Water Supply,High,2024-06-16 23:20:00,Pending
CF-137986,Sewage leak,Waste-Water/Sewage,High,2025-06-21 11:02:56,Pending
CF-137987,Sanitation worker,Waste-Water/Sewage,Low,2025-03-02 12:12:45,Resolved
CF-137988,"Separate bins, past month",Waste-Water/Sewage,Low,2025-09-01 14:45:21,Resolved
CF-137989,"New connection, in industrial zone",Water Supply,Low,2025-11-27 02:11:00,Resolved
CF-137990,"No water supply, regular problem",Water Supply,High,2025-11-28 04:00:20,Resolved
CF-137991,"Supply schedule, in industrial zone",Water Supply,Low,2024-07-12 02:55:32,Closed
CF-137992,Minor leakage,Water Supply,Low,2024-10-31 04:25:48,Closed
CF-137993,"Sewage contamination, in industrial zone",Waste-Water/Sewage,High,2024-02-07 05:50:39,Pending
CF-137994,"Cleaning schedule, in industrial zone",Waste-Water/Sewage,Low,2024-02-15 11:18:37,Resolved
CF-137995,"Pipeline shift, near playground",Water Supply,Low,2025-08-16 02:12:06,In Progress
CF-137996,Quality test,Water Supply,Low,2025-02-04 21:39:21,Resolved
CF-137997,"Name transfer, since morning",Electricity,Low,2025-03-16 08:41:09,Resolved
CF-137998,"Subsidy needed, near hospital",Electricity,Low,2025-02-27 08:34:56,Closed
CF-137999,"Meter testing, multiple times",Electricity,Low,2024-06-27 00:45:17,Resolved
CF-138000,"Timing change, near bus stand",Water Supply,Low,2025-11-04 15:26:50,In Progress
CF-138001,Tank overflow,Water Supply,High,2024-06-04 05:33:02,Pending
CF-138002,"Overflowing gutter, recently",Waste-Water/Sewage,High,2025-06-24 19:14:56,In Progress
CF-138003,Billing query,Water Supply,Low,2024-11-07 07:47:18,Resolved
CF-138004,Frequent failures,Electricity,High,2024-01-01 19:47:39,Resolved
CF-138005,"Voltage fluctuation, recently",Electricity,High,2025-04-01 01:37:44,In Progress
