Complaint_ID,Complaint_Text,Category,Severity,Date,Status
CF-126624,Billing query,Water Supply,Low,2024-10-06 16:25:16,Pending
CF-126625,Repeated power cuts,Electricity,High,2024-07-14 15:32:22,In Progress
CF-126626,Voltage fluctuation,Electricity,High,2024-04-26 17:45:44,In Progress
CF-126627,"Frequent failures, whole neighborhood",Electricity,High,2024-02-15 11:43:29,Closed
CF-126628,"Sewage stagnating, since yesterday",Waste-Water/Sewage,High,2024-04-28 20:21:36,In Progress
CF-126629,Inverter installation,Electricity,Low,2024-03-28 18:50:16,In Progress
CF-126630,"Pipeline broken, frequent occurrence, hundreds facing",Water Supply,High,2025-12-22 11:32:45,Pending
CF-126631,Supply delay,Water Supply,Low,2024-11-23 17:33:29,Pending
CF-126632,Filter needed,Water Supply,Low,2025-04-23 02:02:27,Pending
CF-126633,"Tanker request, in commercial area",Water Supply,Low,2024-09-29 02:08:28,In Progress
CF-126634,"Waterborne disease, repeated failure",Water Supply,High,2024-01-21 23:00:20,Resolved
CF-126635,Flickering lights,Electricity,Low,2024-11-13 17:14:04,Closed
CF-126636,"Pipeline shift, for past 3 days",Water Supply,Low,2025-04-17 09:09:36,In Progress
CF-126637,"Smelly water, in residential area",Water Supply,High,2025-09-29 23:25:42,In Progress
CF-126638,"Disease causing, this morning",Water Supply,High,2024-03-08 20:47:14,In Progress
CF-126639,"Critical shortage, recently",Water Supply,High,2024-01-04 22:34:06,Pending
CF-126640,"Waste dumped, multiple times",Waste-Water/Sewage,High,2025-11-08 11:00:30,Pending
CF-126641,"Voltage fluctuation, in commercial area",Electricity,High,2024-08-11 12:02:34,Pending
CF-126642,"Minor blockage, last night",Waste-Water/Sewage,Low,2025-04-06 00:00:54,In Progress
CF-126643,"Online payment, in gated community",Electricity,Low,2024-03-14 10:46:48,Pending
CF-126644,Drainage maintenance,Waste-Water/Sewage,Low,2025-03-15 07:05:17,Pending
CF-126645,"Cleaning schedule, near park",Waste-Water/Sewage,Low,2025-04-09 21:19:13,Pending
CF-126646,Garbage truck,Waste-Water/Sewage,Low,2024-06-02 15:29:21,In Progress
CF-126647,Tariff inquiry,Water Supply,Low,2025-08-02 23:40:03,Resolved
CF-126648,"Sanitation worker, for past 3 days",Waste-Water/Sewage,Low,2025-07-17 23:04:24,Resolved
CF-126649,"Rodent infestation, cannot wait",Waste-Water/Sewage,High,2025-03-05 14:56:01,In Progress
CF-126650,"Bill correction, for several days",Electricity,Low,2025-07-22 17:44:23,Pending
CF-126651,Uneven supply,Electricity,Low,2024-04-02 06:47:40,Pending
CF-126652,"Connection transfer, past month",Water Supply,Low,2024-10-26 11:06:47,Resolved
CF-126653,"Tank overflow, in commercial area",Water Supply,High,2024-03-13 12:25:05,Pending
CF-126654,"Manhole overflow, since morning",Waste-Water/Sewage,High,2025-07-12 03:42:33,Resolved
CF-126655,Drain slow,Waste-Water/Sewage,Low,2024-03-28 15:25:24,In Progress
CF-126656,Bill correction,Electricity,Low,2024-04-05 06:14:08,Resolved
CF-126657,"Sewage contamination, frequent occurrence, hazardous condition",Waste-Water/Sewage,High,2025-07-26 11:29:05,Pending
CF-126658,"Bulk waste, near hospital",Waste-Water/Sewage,Low,2024-07-18 23:35:40,Closed
CF-126659,Subsidy needed,Electricity,Low,2025-11-04 03:45:56,Pending
CF-126660,Drainage cleaning,Waste-Water/Sewage,Low,2025-04-25 12:46:33,Resolved
CF-126661,"Waste dumped, since yesterday",Waste-Water/Sewage,High,2024-04-16 23:17:30,Pending
CF-126662,Street cleaning,Waste-Water/Sewage,Low,2025-03-09 14:54:17,Pending
CF-126663,Drain cleaning,Waste-Water/Sewage,Low,2025-10-21 16:02:46,Closed
CF-126664,Rebate inquiry,Electricity,Low,2025-06-08 14:42:57,Resolved
CF-126665,"Transformer failure, since yesterday",Electricity,High,2025-09-26 14:20:47,In Progress
CF-126666,Water timing,Water Supply,Low,2025-07-15 12:00:11,Resolved
CF-126667,Wire fallen,Electricity,High,2024-05-14 14:09:25,Resolved
CF-126668,"Power fluctuation, repeated failure",Electricity,Low,2025-06-02 13:49:42,Resolved
CF-126669,"Pressure low, this morning",Water Supply,Low,2024-04-20 23:50:17,Resolved
CF-126670,"Emergency supply, since past week",Water Supply,High,2024-01-16 15:48:04,Resolved
CF-126671,Sewage contamination,Waste-Water/Sewage,High,2024-02-10 01:35:04,Resolved
CF-126672,Awareness needed,Waste-Water/Sewage,Low,2024-06-27 08:48:03,Closed
CF-126673,"Supply delay, last week",Water Supply,Low,2025-08-31 14:33:16,Closed
CF-126674,Brown water,Water Supply,High,2024-03-02 03:08:19,Closed
CF-126675,"Garbage crisis, this morning, hazardous condition",Waste-Water/Sewage,High,2024-02-21 16:01:00,Pending
CF-126676,"Awareness needed, last night",Waste-Water/Sewage,Low,2025-09-28 01:04:17,Closed
CF-126677,Pipeline shift,Water Supply,Low,2024-06-09 16:07:18,Resolved
CF-126678,Waste management,Waste-Water/Sewage,Low,2025-04-24 14:57:06,Resolved
CF-126679,Connection shift,Electricity,Low,2025-01-07 07:31:22,In Progress
CF-126680,"Cleaning schedule, in crowded area",Waste-Water/Sewage,Low,2025-11-15 09:31:14,Resolved
CF-126681,"Zero power, multiple times",Electricity,High,2025-05-15 18:52:34,In Progress
CF-126682,"Sewage overflow, since yesterday",Waste-Water/Sewage,High,2024-02-23 10:31:30,Closed
CF-126683,"Chemical smell, continuous problem",Water Supply,High,2025-02-27 18:35:47,In Progress
CF-126684,Dustbin needed,Waste-Water/Sewage,Low,2024-02-13 12:28:00,Resolved
CF-126685,Connection shift,Electricity,Low,2024-09-06 01:05:48,Closed
CF-126686,"Severe shortage, repeated failure",Water Supply,High,2025-07-19 16:09:48,In Progress
CF-126687,Waterborne disease,Water Supply,High,2024-02-15 08:10:40,Pending
CF-126688,"Sewage spill, repeated failure",Waste-Water/Sewage,High,2024-01-08 01:09:53,In Progress
CF-126689,Billing clarification,Electricity,Low,2024-03-31 22:32:27,Pending
CF-126690,"No water pump, affecting children",Water Supply,High,2024-02-20 15:31:21,Pending
CF-126691,"Drainage query, in apartment complex",Waste-Water/Sewage,Low,2025-03-06 09:46:18,Resolved
CF-126692,Composting,Waste-Water/Sewage,Low,2024-11-20 04:53:03,In Progress
CF-126693,Critical shortage,Water Supply,High,2024-10-01 00:20:09,Closed
CF-126694,"Bad smell, in crowded area",Waste-Water/Sewage,High,2025-12-12 20:49:46,Pending
CF-126695,"Billing query, since yesterday",Water Supply,Low,2024-03-13 14:48:45,Closed
CF-126696,"Dangerous transformer, in commercial area",Electricity,High,2024-02-08 16:17:17,Resolved
CF-126697,Public health,Waste-Water/Sewage,High,2024-10-20 19:01:28,Closed
CF-126698,Health hazard,Water Supply,High,2024-10-20 14:53:43,Pending
CF-126699,"Water crisis, since morning, dozens受影响, medical emergency",Water Supply,High,2024-02-28 02:31:17,Pending
CF-126700,"Billing query, since yesterday",Water Supply,Low,2025-04-02 04:18:20,Resolved
CF-126701,"Drainage cleaning, near playground",Waste-Water/Sewage,Low,2024-10-06 10:26:52,In Progress
CF-126702,"Bulk waste, in our locality",Waste-Water/Sewage,Low,2025-07-29 10:39:00,Pending
CF-126703,Pressure issue,Water Supply,Low,2025-08-03 01:44:02,Resolved
CF-126704,Filter needed,Water Supply,Low,2025-06-21 19:41:17,In Progress
CF-126705,"Awareness needed, in colony",Waste-Water/Sewage,Low,2025-10-19 09:00:58,Resolved
CF-126706,Construction debris,Waste-Water/Sewage,Low,2024-10-19 22:34:33,In Progress
CF-126707,"Manhole overflow, ongoing issue",Waste-Water/Sewage,High,2024-06-24 02:17:15,Closed
CF-126708,"Garbage crisis, this morning",Waste-Water/Sewage,High,2025-02-03 16:53:28,In Progress
CF-126709,"Light issue, in old city",Electricity,Low,2025-01-30 18:40:56,Resolved
CF-126710,More bins,Waste-Water/Sewage,Low,2024-01-26 03:08:25,Resolved
CF-126711,"Recycling pickup, in industrial zone",Waste-Water/Sewage,Low,2024-07-27 10:43:16,Closed
CF-126712,"Water crisis, this morning",Water Supply,High,2024-10-11 15:39:05,In Progress
CF-126713,"Drainage blocked, near railway station",Waste-Water/Sewage,High,2024-10-07 00:52:34,Resolved
CF-126714,"Pipeline broken, in crowded area",Water Supply,High,2025-11-07 23:40:09,Pending
CF-126715,Billing clarification,Electricity,Low,2025-11-30 12:07:08,In Progress
CF-126716,"Transformer failure, since yesterday",Electricity,High,2025-05-19 16:37:34,In Progress
CF-126717,"Composting, regular problem",Waste-Water/Sewage,Low,2025-06-19 20:33:55,In Progress
CF-126718,"Bill dispute, in commercial area",Water Supply,Low,2024-07-08 23:58:18,Resolved
CF-126719,"Waste segregation, near playground",Waste-Water/Sewage,Low,2025-06-21 12:14:13,Resolved
CF-126720,Health hazard,Water Supply,High,2024-10-10 22:10:31,Pending
CF-126721,Overflowing bin,Waste-Water/Sewage,High,2025-06-10 00:02:05,Pending
CF-126722,Waste smell,Waste-Water/Sewage,High,2025-08-30 15:58:01,Resolved
CF-126723,Drain slow,Waste-Water/Sewage,Low,2024-05-03 02:58:13,Resolved
CF-126724,"Public health, since yesterday",Waste-Water/Sewage,High,2025-08-01 07:22:09,Pending
CF-126725,Pipeline shift,Water Supply,Low,2025-09-20 13:23:46,Resolved
CF-126726,"Waste dumped, needs quick action",Waste-Water/Sewage,High,2025-10-01 17:46:22,Pending
CF-126727,Water crisis,Water Supply,High,2024-02-26 19:32:33,In Progress
CF-126728,Sewage on road,Waste-Water/Sewage,High,2024-09-30 12:05:54,Pending
CF-126729,"Flooding, for several days",Water Supply,High,2024-03-04 21:12:31,In Progress
CF-126730,"Uneven supply, since yesterday",Electricity,Low,2025-06-14 21:17:23,In Progress
CF-126731,"Name transfer, multiple times",Electricity,Low,2024-07-23 16:40:53,Resolved
CF-126732,"Fuse blown, in crowded area",Electricity,High,2025-08-17 17:44:34,Resolved
CF-126733,Meter installation,Water Supply,Low,2024-11-14 20:23:17,In Progress
CF-126734,"Sewage spill, near railway station",Waste-Water/Sewage,High,2024-04-25 07:48:08,In Progress
CF-126735,"Bulk waste, repeated failure",Waste-Water/Sewage,Low,2025-03-12 08:10:26,Pending
CF-126736,"Connection fee, near school",Water Supply,Low,2024-12-06 14:56:29,Resolved
CF-126737,"Sewage contamination, last week",Waste-Water/Sewage,High,2025-12-11 01:01:19,Pending
CF-126738,Name change,Water Supply,Low,2024-02-01 00:34:35,Closed
CF-126739,Water shortage,Water Supply,High,2025-04-27 11:30:43,In Progress
CF-126740,"Bad smell, every day",Waste-Water/Sewage,High,2024-03-03 02:16:46,Pending
CF-126741,"Low voltage, in slum area",Electricity,Low,2025-09-26 10:41:31,Pending
CF-126742,Water timing,Water Supply,Low,2025-11-15 06:48:26,Resolved
CF-126743,"Dustbin needed, frequent occurrence",Waste-Water/Sewage,Low,2024-07-02 11:53:22,In Progress
CF-126744,Supply timing,Water Supply,Low,2024-11-03 03:44:00,Pending
CF-126745,"Bin repair, in old city",Waste-Water/Sewage,Low,2024-05-03 05:06:57,Resolved
CF-126746,Medical issue,Water Supply,High,2025-06-13 11:38:39,Pending
CF-126747,"Bill dispute, near temple",Water Supply,Low,2024-04-15 10:57:41,Pending
CF-126748,"Waste segregation, for several days",Waste-Water/Sewage,Low,2025-01-23 03:14:10,Resolved
CF-126749,Tank cleaning,Water Supply,Low,2025-01-04 14:03:32,Resolved
CF-126750,Illegal dumping,Waste-Water/Sewage,High,2025-07-25 12:48:19,In Progress
CF-126751,"Online payment, repeated failure",Electricity,Low,2025-02-24 05:52:55,Resolved
CF-126752,"Manhole overflow, every day",Waste-Water/Sewage,High,2025-08-03 16:42:32,Pending
CF-126753,"Collection frequency, since morning",Waste-Water/Sewage,Low,2024-02-17 11:35:15,Resolved
CF-126754,Leakage minor,Water Supply,Low,2024-11-16 04:09:05,Resolved
CF-126755,"Sewage contamination, since morning, critical situation",Waste-Water/Sewage,High,2025-03-19 16:18:41,In Progress
CF-126756,"Severe voltage drop, near railway station",Electricity,High,2024-06-09 07:00:08,Pending
CF-126757,"Drain slow, for past 3 days",Waste-Water/Sewage,Low,2025-04-01 00:20:52,Resolved
CF-126758,"Public health, near park",Waste-Water/Sewage,High,2025-11-23 03:15:38,In Progress
CF-126759,"Pipeline broken, in commercial area",Water Supply,High,2025-01-07 21:07:43,In Progress
CF-126760,"Payment mode, in commercial area",Electricity,Low,2024-01-28 08:13:08,Closed
CF-126761,"Drainage query, regular problem",Waste-Water/Sewage,Low,2025-06-18 15:14:44,In Progress
CF-126762,Intermittent power,Electricity,Low,2025-08-03 21:33:06,Resolved
CF-126763,"Pipeline broken, for past 3 days",Water Supply,High,2025-04-26 14:33:32,Pending
CF-126764,"Bin location, in residential area",Waste-Water/Sewage,Low,2025-05-14 15:22:38,Pending
CF-126765,Overflowing gutter,Waste-Water/Sewage,High,2025-08-21 15:11:50,Closed
CF-126766,"Rodent infestation, in commercial area",Waste-Water/Sewage,High,2025-07-29 23:07:21,Pending
CF-126767,Tariff inquiry,Electricity,Low,2024-03-27 13:50:24,In Progress
CF-126768,Generator needed,Electricity,Low,2025-12-03 15:41:33,In Progress
CF-126769,"Intermittent power, since morning",Electricity,Low,2024-07-30 11:31:41,In Progress
CF-126770,"Tank cleaning, past month",Water Supply,Low,2024-10-08 19:56:21,Pending
CF-126771,"Garbage collection, since yesterday",Waste-Water/Sewage,Low,2025-06-13 20:44:44,Resolved
CF-126772,Inverter installation,Electricity,Low,2025-08-25 18:05:07,In Progress
CF-126773,"Contaminated well, hundreds affected",Water Supply,High,2024-06-02 08:23:08,In Progress
CF-126774,短路,Electricity,High,2025-10-19 21:32:17,In Progress
CF-126775,No water supply,Water Supply,High,2025-01-26 05:31:20,In Progress
CF-126776,Tanker request,Water Supply,Low,2024-11-08 11:38:11,Closed
CF-126777,Pipeline repair,Water Supply,Low,2024-07-12 06:18:29,Closed
CF-126778,"Sewage overflow, repeated failure",Waste-Water/Sewage,High,2024-10-22 22:11:21,Pending
CF-126779,"Drainage query, this morning",Waste-Water/Sewage,Low,2024-04-02 08:16:41,Closed
CF-126780,"Collection frequency, continuous problem",Waste-Water/Sewage,Low,2025-10-11 13:44:23,In Progress
CF-126781,"Bin repair, near hospital",Waste-Water/Sewage,Low,2025-06-03 04:27:43,Resolved
CF-126782,短路,Electricity,High,2025-09-27 18:29:04,Pending
CF-126783,Drainage choke,Waste-Water/Sewage,High,2024-01-27 13:20:23,Pending
CF-126784,"Complete darkness, near hospital",Electricity,High,2024-04-03 03:59:56,Pending
CF-126785,"Leakage minor, repeated failure",Water Supply,Low,2025-06-12 14:54:10,Closed
CF-126786,Collection missed,Waste-Water/Sewage,Low,2025-05-05 16:22:22,Resolved
CF-126787,"Construction debris, in crowded area",Waste-Water/Sewage,Low,2024-10-22 15:55:01,In Progress
CF-126788,"Children sick, for past 3 days",Water Supply,High,2025-04-27 04:56:11,Closed
CF-126789,"Bill amount, in residential area",Electricity,Low,2024-08-13 00:40:16,Resolved
CF-126790,"Sewage leak, recurring issue",Waste-Water/Sewage,High,2025-06-03 23:27:22,Pending
CF-126791,Supply schedule,Water Supply,Low,2024-04-20 02:37:55,Closed
CF-126792,"Hour-long outage, in our locality",Electricity,High,2025-04-18 22:38:14,Pending
CF-126793,Overflowing bin,Waste-Water/Sewage,High,2024-04-19 19:57:31,Closed
CF-126794,"Sanitation worker, continuous problem",Waste-Water/Sewage,Low,2025-05-22 19:38:06,Resolved
CF-126795,"Flooding, for several days, please resolve asap",Water Supply,High,2025-09-08 06:19:17,Pending
CF-126796,"Occasional cut, in slum area",Electricity,Low,2025-04-24 11:10:46,Closed
CF-126797,Tanker request,Water Supply,Low,2025-06-04 11:54:02,Resolved
CF-126798,"Connection status, near temple",Electricity,Low,2024-01-31 16:22:00,Pending
CF-126799,Pipeline burst,Water Supply,High,2024-05-02 23:33:56,In Progress
CF-126800,"Dangerous pole, in apartment complex",Electricity,High,2024-10-15 02:45:09,Pending
CF-126801,Chemical smell,Water Supply,High,2024-11-13 11:05:59,Pending
CF-126802,"Inverter installation, ongoing issue",Electricity,Low,2024-11-23 01:26:23,Resolved
CF-126803,Supply schedule,Water Supply,Low,2024-05-28 20:19:23,Pending
CF-126804,"Bill correction, in our locality",Electricity,Low,2024-11-30 18:57:03,Resolved
CF-126805,Overflowing bin,Waste-Water/Sewage,High,2024-11-13 12:47:31,Pending
CF-126806,"Supply schedule, repeated failure",Water Supply,Low,2025-02-19 16:53:25,Closed
CF-126807,"Health hazard, for past 3 days",Waste-Water/Sewage,High,2024-08-19 19:54:12,In Progress
CF-126808,No water days,Water Supply,High,2025-06-30 13:52:59,In Progress
CF-126809,"Drainage cleaning, recently",Waste-Water/Sewage,Low,2024-02-03 01:20:52,Pending
CF-126810,"Drain cleaning, in colony",Waste-Water/Sewage,Low,2025-05-11 15:23:37,Resolved
CF-126811,Filter needed,Water Supply,Low,2025-09-13 08:15:46,Pending
CF-126812,"Bill amount, since yesterday",Electricity,Low,2025-03-12 20:02:35,Closed
CF-126813,Drain slow,Waste-Water/Sewage,Low,2025-01-02 21:10:02,In Progress
CF-126814,Pressure low,Water Supply,Low,2024-07-05 04:07:48,In Progress
CF-126815,More bins,Waste-Water/Sewage,Low,2025-04-14 17:51:19,Resolved
CF-126816,"Connection fee, in the neighborhood",Water Supply,Low,2025-11-18 18:46:42,In Progress
CF-126817,"Cleaning schedule, repeated failure",Waste-Water/Sewage,Low,2024-11-11 23:38:17,Resolved
CF-126818,"Online payment, in gated community",Electricity,Low,2024-02-21 23:53:02,Pending
CF-126819,Flickering lights,Electricity,Low,2025-03-26 08:18:35,Resolved
CF-126820,"Fire hazard, in old city",Electricity,High,2024-11-14 11:58:26,Resolved
CF-126821,"Pressure issue, in commercial area",Water Supply,Low,2024-03-11 13:16:50,Resolved
CF-126822,"Drainage blocked, frequent occurrence, medical emergency",Waste-Water/Sewage,High,2024-03-26 23:07:01,Pending
CF-126823,"Rusty water, repeated failure",Water Supply,High,2025-06-18 15:06:20,Resolved
CF-126824,"Load enhancement, for past 3 days",Electricity,Low,2025-12-10 07:17:59,Resolved
CF-126825,"Sewage overflow, since past week",Waste-Water/Sewage,High,2025-04-10 19:55:42,In Progress
CF-126826,Flooding,Water Supply,High,2025-11-02 03:59:21,Pending
CF-126827,"Tank overflow, in the neighborhood",Water Supply,High,2025-10-28 13:13:13,Resolved
CF-126828,Public health,Waste-Water/Sewage,High,2024-10-03 05:59:57,In Progress
CF-126829,"Complete darkness, regular problem",Electricity,High,2024-12-16 03:17:56,In Progress
CF-126830,"Garbage heap, since past week, affecting residents, affecting children",Waste-Water/Sewage,High,2024-08-16 13:39:55,Resolved
CF-126831,Pressure issue,Water Supply,Low,2024-01-18 19:14:48,Closed
CF-126832,"Connection fee, for several days",Water Supply,Low,2024-11-01 08:48:06,Resolved
CF-126833,"Deposit refund, near playground",Water Supply,Low,2025-07-25 06:33:28,Closed
CF-126834,Bin repair,Waste-Water/Sewage,Low,2024-05-13 02:21:50,Pending
CF-126835,"Meter reading, in the neighborhood",Electricity,Low,2025-01-25 12:35:40,Pending
CF-126836,Complete darkness,Electricity,High,2024-07-18 00:58:33,In Progress
CF-126837,Waste dumped,Waste-Water/Sewage,High,2025-12-06 06:43:07,In Progress
CF-126838,Manhole overflow,Waste-Water/Sewage,High,2024-06-21 23:09:29,In Progress
CF-126839,"Occasional cut, in residential area",Electricity,Low,2025-11-04 04:45:57,Closed
CF-126840,"Diarrhea cases, repeated failure",Water Supply,High,2025-06-15 15:21:26,In Progress
CF-126841,"Pipeline shift, since past week",Water Supply,Low,2024-07-24 22:32:55,Closed
CF-126842,Bad smell,Waste-Water/Sewage,High,2024-05-03 03:35:42,In Progress
CF-126843,"Frequent failures, frequent occurrence, immediate action needed",Electricity,High,2025-05-10 07:12:52,Pending
CF-126844,Transformer burnt,Electricity,High,2025-10-19 02:06:33,Pending
CF-126845,Rebate inquiry,Electricity,Low,2024-01-26 03:59:27,In Progress
CF-126846,"Separate bins, in slum area",Waste-Water/Sewage,Low,2025-09-24 18:32:25,In Progress
CF-126847,"Pressure low, multiple times",Water Supply,Low,2025-09-22 11:40:53,Pending
CF-126848,"Repeated power cuts, regular problem",Electricity,High,2024-06-21 04:43:42,In Progress
CF-126849,"More bins, last night",Waste-Water/Sewage,Low,2025-03-21 00:40:42,Resolved
CF-126850,"Supply timing, past month",Water Supply,Low,2025-09-10 14:34:02,Resolved
CF-126851,Live wire,Electricity,High,2024-09-13 03:08:39,Pending
CF-126852,Pipeline shift,Water Supply,Low,2025-01-12 16:28:18,Pending
CF-126853,Recycling bin,Waste-Water/Sewage,Low,2025-05-16 16:28:39,Resolved
CF-126854,Contaminated well,Water Supply,High,2025-06-08 06:48:11,Resolved
CF-126855,"Water bill, in gated community",Water Supply,Low,2025-09-22 02:35:56,Closed
CF-126856,Pipeline shift,Water Supply,Low,2024-07-13 17:03:07,Closed
CF-126857,"Cleaning service, since yesterday",Waste-Water/Sewage,Low,2025-08-18 17:27:28,Pending
CF-126858,Power fluctuation,Electricity,Low,2025-02-11 05:35:44,Resolved
CF-126859,"Overflowing gutter, frequent occurrence",Waste-Water/Sewage,High,2025-07-04 19:34:28,Pending
CF-126860,"Power failure affecting, for past 3 days, urgent attention required",Electricity,High,2024-08-24 02:08:32,In Progress
CF-126861,"Contaminated water, hundreds facing",Water Supply,High,2025-10-29 14:33:40,Resolved
CF-126862,Bill correction,Electricity,Low,2024-02-25 02:53:48,Resolved
CF-126863,"Power backup, multiple times",Electricity,Low,2025-07-20 13:08:40,Resolved
CF-126864,"Street cleaning, this morning",Waste-Water/Sewage,Low,2024-09-25 10:24:33,In Progress
CF-126865,"Bin replacement, since yesterday",Waste-Water/Sewage,Low,2024-08-08 22:27:27,Pending
CF-126866,"Severe voltage drop, ongoing issue",Electricity,High,2025-01-19 01:36:30,In Progress
CF-126867,"Billing clarification, past month",Electricity,Low,2025-11-02 17:45:43,Closed
CF-126868,Tank cleaning,Water Supply,Low,2024-12-09 04:56:27,Resolved
CF-126869,"Drain cleaning, multiple times",Waste-Water/Sewage,Low,2024-08-05 20:15:20,Resolved
CF-126870,"Blockage severe, multiple households",Waste-Water/Sewage,High,2025-06-24 00:43:37,Pending
CF-126871,"No water pump, waiting for resolution",Water Supply,High,2024-10-02 03:08:01,In Progress
CF-126872,"Recycling bin, repeated failure",Waste-Water/Sewage,Low,2025-09-17 21:25:21,Pending
CF-126873,"Contaminated well, repeated failure",Water Supply,High,2024-03-12 23:01:24,In Progress
CF-126874,"Wire fallen, last week, many people suffering, dangerous",Electricity,High,2024-03-19 15:45:10,Pending
CF-126875,"Subsidy needed, this morning",Electricity,Low,2024-11-13 20:30:30,Closed
CF-126876,"New connection, recently",Electricity,Low,2025-06-29 21:59:54,Closed
CF-126877,"Pipeline shift, in our locality",Water Supply,Low,2025-05-10 01:08:32,Resolved
CF-126878,"Complete darkness, since morning, elderly at risk",Electricity,High,2025-12-21 04:02:10,In Progress
CF-126879,"No electricity, community affected, affecting children",Electricity,High,2024-04-27 11:55:26,In Progress
CF-126880,Supply delay,Water Supply,Low,2025-11-18 20:05:18,Pending
CF-126881,"Electric shock, recently, critical situation",Electricity,High,2025-12-21 09:13:16,Pending
CF-126882,"Elderly suffering, life threatening",Water Supply,High,2025-07-01 15:53:52,Pending
CF-126883,"Tanker needed, in market area",Water Supply,High,2025-01-10 06:01:57,Resolved
CF-126884,"Dirty water, whole neighborhood",Water Supply,High,2025-11-03 10:55:55,Pending
CF-126885,"Waste smell, last week",Waste-Water/Sewage,High,2025-07-20 12:06:45,Resolved
CF-126886,"Sewage spill, this morning",Waste-Water/Sewage,High,2024-12-20 09:58:04,Pending
CF-126887,Rebate inquiry,Electricity,Low,2024-10-03 14:04:19,Closed
CF-126888,"New connection, frequent occurrence",Water Supply,Low,2024-01-02 05:34:18,Pending
CF-126889,"Generator needed, in industrial zone",Electricity,Low,2024-10-22 06:37:40,Resolved
CF-126890,"Continuous outages, multiple times",Electricity,High,2025-10-29 17:52:17,In Progress
CF-126891,"Sewage backup, recently, immediate action needed",Waste-Water/Sewage,High,2024-06-10 01:11:20,In Progress
CF-126892,"Voltage problem, near hospital",Electricity,Low,2025-08-24 01:10:01,Closed
CF-126893,"Health hazard, repeated failure",Water Supply,High,2025-01-20 11:15:59,In Progress
CF-126894,"Complete darkness, last night",Electricity,High,2025-04-07 17:43:00,In Progress
CF-126895,Repeated power cuts,Electricity,High,2024-04-23 07:01:18,In Progress
CF-126896,"Power line down, in commercial area",Electricity,High,2024-08-15 15:28:24,Resolved
CF-126897,Bin location,Waste-Water/Sewage,Low,2025-05-10 00:07:56,Resolved
CF-126898,"Pipeline broken, since past week",Water Supply,High,2024-10-18 04:09:46,In Progress
CF-126899,"Greenish water, near railway station",Water Supply,High,2025-11-12 14:17:58,In Progress
CF-126900,"Bin location, this morning",Waste-Water/Sewage,Low,2024-05-25 18:38:30,Pending
CF-126901,"Leakage minor, in crowded area",Water Supply,Low,2024-10-11 05:56:31,Closed
CF-126902,"Intermittent power, since past week",Electricity,Low,2025-12-22 06:25:02,In Progress
CF-126903,"Separate bins, near park",Waste-Water/Sewage,Low,2025-01-03 05:18:17,Pending
CF-126904,"No water pump, ongoing issue",Water Supply,High,2025-10-19 10:23:09,In Progress
CF-126905,Quality test,Water Supply,Low,2024-03-19 12:27:07,In Progress
CF-126906,Payment mode,Electricity,Low,2024-06-08 13:16:43,Resolved
CF-126907,Waste segregation,Waste-Water/Sewage,Low,2024-06-19 14:33:28,Resolved
CF-126908,Waterborne disease,Water Supply,High,2025-03-30 16:29:34,In Progress
CF-126909,"Electrical danger, in the neighborhood",Electricity,High,2025-03-03 21:04:07,In Progress
CF-126910,"Momentary outage, this morning",Electricity,Low,2024-11-13 04:33:33,In Progress
CF-126911,Pipeline repair,Water Supply,Low,2025-08-13 02:41:22,Pending
CF-126912,"Supply query, in slum area",Water Supply,Low,2024-07-11 04:28:15,In Progress
CF-126913,"Rusty water, in the neighborhood",Water Supply,High,2025-06-23 20:32:40,In Progress
CF-126914,"Drainage maintenance, repeated failure",Waste-Water/Sewage,Low,2024-02-27 14:39:46,Pending
CF-126915,"Power line down, ongoing issue",Electricity,High,2024-07-25 13:56:11,In Progress
CF-126916,"Bin replacement, every day",Waste-Water/Sewage,Low,2025-06-30 20:02:18,Pending
CF-126917,Pipeline burst,Water Supply,High,2024-05-09 03:09:05,Resolved
CF-126918,Intermittent power,Electricity,Low,2024-02-28 21:44:53,Resolved
CF-126919,Uneven supply,Electricity,Low,2024-08-28 21:38:35,Resolved
CF-126920,"Bulk waste, every day",Waste-Water/Sewage,Low,2024-06-28 16:10:54,Resolved
CF-126921,"No power days, recently",Electricity,High,2025-10-04 17:10:59,In Progress
CF-126922,"Timing change, this morning",Water Supply,Low,2024-07-17 05:52:06,Resolved
CF-126923,"Water shortage, in old city",Water Supply,High,2025-01-01 04:59:54,Pending
CF-126924,"No water for cooking, in slum area",Water Supply,High,2025-11-30 05:41:39,In Progress
CF-126925,Awareness needed,Waste-Water/Sewage,Low,2024-01-26 14:54:24,Closed
CF-126926,Mosquito breeding,Waste-Water/Sewage,High,2025-10-29 23:24:34,In Progress
CF-126927,Name transfer,Electricity,Low,2025-12-27 18:54:48,In Progress
CF-126928,"Cleaning request, multiple times",Waste-Water/Sewage,Low,2024-08-26 21:44:40,Resolved
CF-126929,"Water bill, in the neighborhood",Water Supply,Low,2024-05-10 12:11:08,In Progress
CF-126930,"New connection, this morning",Water Supply,Low,2024-02-10 05:29:28,Resolved
CF-126931,"Billing query, in old city",Water Supply,Low,2024-03-01 09:06:46,Resolved
CF-126932,"Bad smell, in old city",Waste-Water/Sewage,High,2025-09-18 14:46:18,Pending
